image_name,piece_0_0,piece_0_1,piece_0_2,piece_0_3,piece_0_4,piece_1_0,piece_1_1,piece_1_2,piece_1_3,piece_1_4,piece_2_0,piece_2_1,piece_2_2,piece_2_3,piece_2_4,piece_3_0,piece_3_1,piece_3_2,piece_3_3,piece_3_4,piece_4_0,piece_4_1,piece_4_2,piece_4_3,piece_4_4
4152.jpg,"(3, 3)","(1, 2)","(1, 3)","(4, 2)","(1, 4)","(2, 1)","(3, 4)","(2, 4)","(1, 0)","(0, 0)","(2, 1)","(3, 4)","(2, 4)","(1, 0)","(0, 0)","(2, 2)","(0, 0)","(4, 3)","(0, 0)","(0, 3)","(4, 1)","(1, 1)","(3, 1)","(2, 0)","(2, 3)"
4153.jpg,"(3, 1)","(3, 4)","(4, 1)","(0, 2)","(1, 0)","(2, 2)","(0, 1)","(4, 4)","(1, 4)","(3, 2)","(2, 2)","(0, 1)","(4, 4)","(1, 4)","(3, 2)","(4, 2)","(0, 3)","(1, 2)","(0, 4)","(4, 3)","(2, 4)","(0, 0)","(2, 0)","(2, 1)","(3, 3)"
4154.jpg,"(0, 0)","(1, 4)","(0, 4)","(0, 0)","(3, 2)","(0, 0)","(0, 2)","(4, 0)","(4, 3)","(0, 0)","(0, 0)","(0, 2)","(4, 0)","(4, 3)","(0, 0)","(0, 0)","(3, 0)","(0, 0)","(1, 1)","(0, 1)","(1, 3)","(4, 1)","(3, 1)","(3, 3)","(2, 3)"
4155.jpg,"(0, 0)","(2, 3)","(1, 1)","(2, 0)","(3, 3)","(2, 2)","(4, 1)","(0, 4)","(0, 2)","(0, 3)","(2, 2)","(4, 1)","(0, 4)","(0, 2)","(0, 3)","(2, 1)","(4, 3)","(3, 2)","(0, 1)","(1, 2)","(1, 0)","(1, 3)","(0, 0)","(4, 1)","(0, 0)"
4156.jpg,"(4, 1)","(1, 4)","(1, 2)","(3, 1)","(1, 0)","(2, 4)","(2, 0)","(0, 4)","(2, 1)","(3, 0)","(2, 4)","(2, 0)","(0, 4)","(2, 1)","(3, 0)","(0, 0)","(4, 0)","(2, 3)","(0, 2)","(3, 4)","(0, 1)","(1, 1)","(4, 2)","(0, 0)","(1, 3)"
4157.jpg,"(1, 3)","(3, 2)","(2, 3)","(4, 1)","(4, 4)","(4, 0)","(1, 2)","(0, 0)","(0, 1)","(2, 0)","(4, 0)","(1, 2)","(0, 0)","(0, 1)","(2, 0)","(0, 0)","(3, 0)","(3, 1)","(0, 0)","(4, 4)","(2, 1)","(2, 2)","(3, 3)","(4, 2)","(4, 3)"
4158.jpg,"(1, 1)","(4, 3)","(3, 3)","(4, 1)","(2, 1)","(0, 4)","(3, 0)","(2, 2)","(0, 1)","(3, 1)","(0, 4)","(3, 0)","(2, 2)","(0, 1)","(3, 1)","(3, 2)","(2, 0)","(3, 0)","(2, 4)","(1, 0)","(2, 3)","(1, 2)","(1, 3)","(4, 2)","(4, 4)"
4159.jpg,"(1, 1)","(2, 1)","(4, 1)","(2, 4)","(0, 1)","(1, 3)","(2, 2)","(3, 0)","(3, 2)","(2, 3)","(1, 3)","(2, 2)","(3, 0)","(3, 2)","(2, 3)","(3, 1)","(0, 3)","(3, 4)","(4, 3)","(2, 4)","(4, 2)","(1, 2)","(1, 4)","(2, 0)","(3, 3)"
4160.jpg,"(3, 3)","(3, 2)","(0, 0)","(3, 4)","(4, 4)","(2, 4)","(0, 3)","(2, 1)","(0, 1)","(1, 2)","(2, 4)","(0, 3)","(2, 1)","(0, 1)","(1, 2)","(4, 1)","(4, 2)","(2, 2)","(1, 0)","(3, 1)","(3, 0)","(0, 2)","(2, 3)","(4, 3)","(1, 1)"
4161.jpg,"(2, 1)","(0, 0)","(3, 1)","(1, 4)","(2, 3)","(4, 0)","(2, 4)","(4, 2)","(4, 1)","(0, 0)","(4, 0)","(2, 4)","(4, 2)","(4, 1)","(0, 0)","(4, 4)","(1, 3)","(0, 3)","(0, 2)","(1, 1)","(1, 0)","(3, 0)","(2, 2)","(1, 2)","(0, 1)"
4162.jpg,"(1, 0)","(0, 0)","(3, 1)","(0, 0)","(0, 1)","(1, 3)","(1, 1)","(2, 3)","(3, 0)","(0, 0)","(1, 3)","(1, 1)","(2, 3)","(3, 0)","(0, 0)","(0, 3)","(0, 4)","(4, 3)","(2, 0)","(0, 2)","(2, 1)","(0, 0)","(0, 0)","(0, 0)","(2, 2)"
4163.jpg,"(4, 4)","(4, 4)","(4, 1)","(2, 2)","(3, 3)","(2, 1)","(0, 1)","(1, 2)","(0, 4)","(4, 2)","(2, 1)","(0, 1)","(1, 2)","(0, 4)","(4, 2)","(1, 1)","(3, 2)","(2, 3)","(3, 1)","(4, 3)","(2, 4)","(0, 2)","(2, 0)","(1, 0)","(0, 0)"
4164.jpg,"(3, 1)","(2, 2)","(0, 3)","(0, 4)","(1, 2)","(2, 3)","(1, 1)","(0, 0)","(4, 2)","(4, 3)","(2, 3)","(1, 1)","(0, 0)","(4, 2)","(4, 3)","(1, 3)","(3, 4)","(3, 2)","(0, 0)","(1, 4)","(2, 1)","(1, 0)","(1, 0)","(0, 0)","(0, 0)"
4165.jpg,"(1, 4)","(4, 3)","(1, 1)","(2, 4)","(4, 4)","(3, 1)","(3, 3)","(3, 2)","(0, 0)","(1, 0)","(3, 1)","(3, 3)","(3, 2)","(0, 0)","(1, 0)","(4, 1)","(0, 3)","(0, 1)","(2, 2)","(0, 0)","(3, 4)","(2, 0)","(0, 0)","(1, 2)","(4, 2)"
4166.jpg,"(1, 4)","(2, 2)","(2, 1)","(3, 2)","(1, 1)","(4, 0)","(3, 0)","(4, 3)","(4, 4)","(3, 3)","(4, 0)","(3, 0)","(4, 3)","(4, 4)","(3, 3)","(0, 1)","(4, 2)","(0, 4)","(0, 3)","(0, 2)","(2, 3)","(0, 0)","(1, 3)","(1, 0)","(4, 4)"
4167.jpg,"(0, 1)","(0, 0)","(3, 2)","(0, 4)","(2, 0)","(4, 2)","(2, 3)","(0, 4)","(3, 3)","(4, 3)","(4, 2)","(2, 3)","(0, 4)","(3, 3)","(4, 3)","(0, 3)","(0, 4)","(1, 3)","(3, 0)","(0, 0)","(1, 0)","(2, 2)","(3, 1)","(4, 1)","(4, 0)"
4168.jpg,"(4, 3)","(3, 3)","(4, 2)","(0, 0)","(3, 4)","(2, 2)","(0, 0)","(0, 3)","(0, 4)","(1, 2)","(2, 2)","(0, 0)","(0, 3)","(0, 4)","(1, 2)","(1, 1)","(0, 2)","(2, 4)","(0, 1)","(2, 1)","(0, 0)","(1, 4)","(0, 0)","(1, 3)","(4, 1)"
4169.jpg,"(2, 1)","(4, 0)","(0, 0)","(4, 1)","(0, 3)","(0, 4)","(0, 4)","(4, 2)","(1, 3)","(2, 3)","(0, 4)","(0, 4)","(4, 2)","(1, 3)","(2, 3)","(3, 2)","(3, 1)","(2, 4)","(0, 4)","(0, 4)","(3, 4)","(3, 3)","(1, 4)","(4, 3)","(2, 2)"
4170.jpg,"(2, 2)","(4, 3)","(0, 0)","(1, 3)","(0, 0)","(0, 0)","(2, 0)","(1, 2)","(0, 0)","(3, 1)","(0, 0)","(2, 0)","(1, 2)","(0, 0)","(3, 1)","(3, 2)","(1, 0)","(1, 4)","(4, 4)","(4, 1)","(3, 3)","(0, 2)","(4, 2)","(0, 3)","(2, 1)"
4171.jpg,"(0, 3)","(4, 3)","(2, 4)","(0, 4)","(2, 0)","(4, 0)","(1, 4)","(3, 2)","(1, 1)","(2, 3)","(4, 0)","(1, 4)","(3, 2)","(1, 1)","(2, 3)","(3, 4)","(4, 4)","(1, 0)","(0, 0)","(1, 2)","(3, 3)","(1, 3)","(3, 1)","(0, 2)","(0, 0)"
4172.jpg,"(2, 1)","(3, 2)","(4, 2)","(0, 0)","(3, 1)","(0, 0)","(4, 3)","(0, 1)","(2, 2)","(1, 2)","(0, 0)","(4, 3)","(0, 1)","(2, 2)","(1, 2)","(2, 4)","(2, 3)","(1, 1)","(0, 0)","(0, 2)","(3, 4)","(3, 3)","(0, 3)","(0, 0)","(4, 4)"
4173.jpg,"(2, 4)","(0, 0)","(2, 1)","(3, 0)","(2, 2)","(0, 0)","(1, 1)","(2, 0)","(0, 2)","(3, 1)","(0, 0)","(1, 1)","(2, 0)","(0, 2)","(3, 1)","(3, 2)","(3, 3)","(1, 3)","(1, 4)","(2, 3)","(4, 4)","(4, 2)","(3, 4)","(0, 3)","(4, 1)"
4174.jpg,"(4, 2)","(2, 4)","(2, 0)","(3, 0)","(1, 1)","(1, 2)","(0, 2)","(0, 0)","(2, 1)","(1, 3)","(1, 2)","(0, 2)","(0, 0)","(2, 1)","(1, 3)","(0, 0)","(1, 0)","(3, 2)","(4, 0)","(1, 4)","(3, 1)","(4, 1)","(2, 2)","(0, 1)","(4, 4)"
4175.jpg,"(2, 4)","(0, 0)","(1, 2)","(1, 1)","(3, 3)","(0, 1)","(2, 3)","(2, 2)","(0, 2)","(0, 0)","(0, 1)","(2, 3)","(2, 2)","(0, 2)","(0, 0)","(3, 2)","(1, 4)","(0, 4)","(0, 0)","(1, 3)","(0, 0)","(4, 3)","(4, 2)","(0, 0)","(3, 4)"
4176.jpg,"(0, 4)","(2, 4)","(2, 0)","(4, 3)","(4, 1)","(4, 0)","(1, 0)","(4, 2)","(1, 3)","(0, 3)","(4, 0)","(1, 0)","(4, 2)","(1, 3)","(0, 3)","(0, 1)","(2, 1)","(4, 4)","(0, 0)","(2, 3)","(3, 3)","(3, 1)","(0, 0)","(0, 0)","(0, 2)"
4177.jpg,"(0, 0)","(0, 3)","(2, 1)","(0, 2)","(2, 2)","(1, 3)","(3, 2)","(1, 1)","(0, 0)","(0, 1)","(1, 3)","(3, 2)","(1, 1)","(0, 0)","(0, 1)","(2, 0)","(0, 0)","(4, 3)","(1, 0)","(2, 3)","(4, 0)","(0, 0)","(0, 0)","(4, 2)","(0, 0)"
4178.jpg,"(1, 4)","(3, 1)","(4, 4)","(4, 0)","(1, 1)","(2, 2)","(4, 2)","(0, 0)","(2, 3)","(3, 2)","(2, 2)","(4, 2)","(0, 0)","(2, 3)","(3, 2)","(2, 1)","(3, 3)","(0, 3)","(0, 2)","(2, 4)","(3, 4)","(0, 1)","(4, 1)","(1, 2)","(4, 3)"
4179.jpg,"(3, 2)","(3, 4)","(2, 3)","(0, 0)","(1, 1)","(0, 3)","(2, 2)","(1, 2)","(4, 0)","(2, 1)","(0, 3)","(2, 2)","(1, 2)","(4, 0)","(2, 1)","(3, 3)","(2, 4)","(3, 1)","(0, 4)","(0, 4)","(4, 1)","(0, 0)","(1, 3)","(0, 2)","(4, 2)"
4180.jpg,"(4, 4)","(0, 2)","(3, 4)","(0, 0)","(4, 2)","(3, 2)","(2, 4)","(3, 0)","(1, 0)","(1, 4)","(3, 2)","(2, 4)","(3, 0)","(1, 0)","(1, 4)","(1, 3)","(3, 1)","(1, 1)","(4, 3)","(1, 2)","(0, 0)","(2, 0)","(0, 3)","(4, 0)","(2, 2)"
4181.jpg,"(3, 1)","(3, 2)","(4, 2)","(1, 2)","(1, 3)","(3, 4)","(0, 3)","(0, 4)","(0, 0)","(1, 0)","(3, 4)","(0, 3)","(0, 4)","(0, 0)","(1, 0)","(1, 1)","(2, 4)","(4, 3)","(4, 0)","(2, 2)","(4, 4)","(3, 3)","(4, 1)","(2, 3)","(0, 1)"
4182.jpg,"(1, 4)","(2, 2)","(2, 1)","(0, 4)","(3, 4)","(1, 3)","(2, 4)","(0, 2)","(4, 2)","(0, 0)","(1, 3)","(2, 4)","(0, 2)","(4, 2)","(0, 0)","(1, 2)","(1, 1)","(4, 3)","(0, 3)","(2, 3)","(4, 1)","(4, 1)","(1, 0)","(0, 0)","(3, 3)"
4183.jpg,"(3, 2)","(0, 0)","(1, 1)","(3, 1)","(4, 2)","(2, 4)","(1, 3)","(2, 3)","(2, 2)","(1, 2)","(2, 4)","(1, 3)","(2, 3)","(2, 2)","(1, 2)","(1, 0)","(3, 0)","(2, 0)","(1, 4)","(4, 3)","(0, 1)","(0, 0)","(0, 3)","(3, 3)","(0, 0)"
4184.jpg,"(0, 2)","(0, 0)","(0, 1)","(0, 0)","(0, 3)","(3, 1)","(3, 0)","(3, 0)","(0, 0)","(0, 0)","(3, 1)","(3, 0)","(3, 0)","(0, 0)","(0, 0)","(4, 3)","(2, 3)","(2, 2)","(4, 2)","(1, 2)","(1, 0)","(3, 2)","(4, 1)","(1, 1)","(0, 0)"
4185.jpg,"(4, 3)","(2, 1)","(2, 2)","(1, 1)","(0, 3)","(4, 1)","(1, 3)","(0, 0)","(1, 0)","(2, 3)","(4, 1)","(1, 3)","(0, 0)","(1, 0)","(2, 3)","(2, 4)","(3, 1)","(1, 2)","(4, 2)","(0, 2)","(2, 0)","(0, 0)","(3, 3)","(0, 0)","(0, 0)"
4186.jpg,"(0, 0)","(0, 1)","(4, 3)","(3, 2)","(2, 1)","(2, 4)","(0, 2)","(1, 2)","(4, 1)","(3, 4)","(2, 4)","(0, 2)","(1, 2)","(4, 1)","(3, 4)","(4, 4)","(3, 1)","(1, 3)","(0, 0)","(0, 0)","(0, 0)","(0, 3)","(0, 4)","(0, 4)","(3, 3)"
4187.jpg,"(1, 0)","(0, 3)","(1, 1)","(3, 2)","(3, 0)","(1, 4)","(2, 1)","(0, 0)","(4, 0)","(4, 1)","(1, 4)","(2, 1)","(0, 0)","(4, 0)","(4, 1)","(0, 4)","(2, 0)","(3, 1)","(1, 3)","(2, 2)","(2, 4)","(4, 2)","(4, 4)","(2, 3)","(1, 2)"
4188.jpg,"(4, 3)","(3, 3)","(1, 0)","(0, 0)","(0, 2)","(4, 2)","(2, 0)","(0, 0)","(3, 2)","(2, 1)","(4, 2)","(2, 0)","(0, 0)","(3, 2)","(2, 1)","(2, 0)","(0, 0)","(0, 3)","(1, 1)","(3, 0)","(1, 3)","(1, 4)","(4, 1)","(2, 2)","(3, 1)"
4189.jpg,"(4, 1)","(3, 4)","(2, 4)","(4, 4)","(4, 0)","(1, 2)","(0, 1)","(0, 3)","(0, 0)","(0, 0)","(1, 2)","(0, 1)","(0, 3)","(0, 0)","(0, 0)","(4, 2)","(2, 1)","(0, 0)","(1, 3)","(0, 0)","(2, 2)","(0, 2)","(1, 4)","(3, 1)","(3, 2)"
4190.jpg,"(0, 1)","(3, 2)","(1, 2)","(0, 0)","(0, 2)","(2, 4)","(4, 3)","(4, 1)","(1, 0)","(2, 1)","(2, 4)","(4, 3)","(4, 1)","(1, 0)","(2, 1)","(0, 0)","(1, 4)","(3, 1)","(1, 3)","(0, 0)","(4, 2)","(1, 1)","(0, 0)","(0, 4)","(0, 0)"
4191.jpg,"(2, 4)","(4, 2)","(1, 0)","(1, 1)","(2, 1)","(0, 3)","(1, 2)","(3, 0)","(4, 0)","(2, 2)","(0, 3)","(1, 2)","(3, 0)","(4, 0)","(2, 2)","(0, 0)","(0, 0)","(1, 4)","(0, 0)","(0, 2)","(2, 0)","(3, 3)","(3, 2)","(2, 3)","(3, 1)"
4192.jpg,"(1, 1)","(4, 4)","(0, 0)","(2, 1)","(3, 0)","(3, 2)","(0, 2)","(0, 0)","(1, 2)","(0, 0)","(3, 2)","(0, 2)","(0, 0)","(1, 2)","(0, 0)","(3, 3)","(3, 1)","(4, 3)","(1, 0)","(0, 3)","(0, 1)","(2, 0)","(4, 2)","(4, 1)","(4, 0)"
4193.jpg,"(2, 3)","(0, 0)","(2, 4)","(1, 2)","(3, 2)","(4, 4)","(1, 3)","(0, 0)","(0, 2)","(3, 1)","(4, 4)","(1, 3)","(0, 0)","(0, 2)","(3, 1)","(4, 0)","(4, 1)","(0, 3)","(3, 3)","(4, 2)","(1, 4)","(1, 0)","(3, 4)","(3, 0)","(2, 0)"
4194.jpg,"(1, 1)","(4, 0)","(1, 3)","(1, 2)","(4, 4)","(2, 1)","(0, 2)","(2, 0)","(3, 1)","(0, 0)","(2, 1)","(0, 2)","(2, 0)","(3, 1)","(0, 0)","(3, 2)","(0, 0)","(1, 0)","(2, 2)","(0, 1)","(4, 2)","(4, 3)","(0, 4)","(2, 4)","(3, 3)"
4195.jpg,"(3, 3)","(2, 4)","(0, 4)","(1, 1)","(3, 4)","(4, 1)","(4, 2)","(2, 0)","(3, 0)","(0, 4)","(4, 1)","(4, 2)","(2, 0)","(3, 0)","(0, 4)","(2, 3)","(4, 3)","(1, 4)","(0, 1)","(1, 2)","(4, 0)","(1, 3)","(3, 1)","(0, 2)","(0, 0)"
4196.jpg,"(1, 4)","(0, 0)","(4, 3)","(1, 0)","(4, 2)","(0, 1)","(1, 2)","(0, 0)","(2, 3)","(1, 3)","(0, 1)","(1, 2)","(0, 0)","(2, 3)","(1, 3)","(1, 1)","(2, 0)","(0, 2)","(2, 2)","(3, 1)","(4, 0)","(2, 1)","(3, 0)","(4, 3)","(4, 1)"
4197.jpg,"(0, 2)","(3, 4)","(4, 0)","(1, 4)","(2, 4)","(3, 1)","(0, 1)","(3, 0)","(0, 0)","(2, 0)","(3, 1)","(0, 1)","(3, 0)","(0, 0)","(2, 0)","(4, 2)","(2, 3)","(4, 4)","(3, 3)","(1, 3)","(4, 3)","(3, 2)","(2, 2)","(1, 2)","(0, 4)"
4198.jpg,"(1, 4)","(3, 0)","(0, 4)","(0, 2)","(1, 3)","(1, 3)","(0, 0)","(0, 0)","(0, 0)","(2, 1)","(1, 3)","(0, 0)","(0, 0)","(0, 0)","(2, 1)","(3, 3)","(1, 0)","(4, 4)","(4, 1)","(4, 3)","(0, 1)","(3, 2)","(2, 3)","(1, 0)","(2, 2)"
4199.jpg,"(0, 2)","(4, 1)","(2, 2)","(0, 4)","(4, 3)","(2, 1)","(1, 1)","(3, 4)","(1, 0)","(4, 4)","(2, 1)","(1, 1)","(3, 4)","(1, 0)","(4, 4)","(1, 0)","(0, 3)","(0, 1)","(1, 4)","(2, 3)","(2, 4)","(3, 1)","(4, 2)","(3, 3)","(1, 0)"
4200.jpg,"(0, 0)","(0, 0)","(4, 1)","(4, 3)","(2, 4)","(4, 2)","(1, 2)","(1, 4)","(2, 1)","(0, 1)","(4, 2)","(1, 2)","(1, 4)","(2, 1)","(0, 1)","(0, 0)","(2, 3)","(3, 2)","(1, 1)","(3, 4)","(3, 1)","(1, 3)","(4, 4)","(0, 4)","(0, 3)"
4201.jpg,"(2, 1)","(0, 0)","(4, 4)","(1, 2)","(3, 2)","(1, 3)","(0, 0)","(2, 2)","(3, 3)","(0, 1)","(1, 3)","(0, 0)","(2, 2)","(3, 3)","(0, 1)","(3, 0)","(4, 1)","(0, 3)","(0, 0)","(2, 4)","(2, 0)","(3, 4)","(1, 4)","(4, 2)","(1, 1)"
4202.jpg,"(0, 1)","(2, 0)","(0, 4)","(1, 1)","(4, 2)","(0, 3)","(1, 0)","(2, 4)","(4, 3)","(0, 0)","(0, 3)","(1, 0)","(2, 4)","(4, 3)","(0, 0)","(4, 4)","(0, 2)","(2, 2)","(0, 0)","(1, 3)","(2, 1)","(4, 1)","(2, 3)","(1, 4)","(3, 1)"
4203.jpg,"(0, 2)","(3, 1)","(2, 2)","(4, 3)","(2, 0)","(4, 2)","(1, 2)","(0, 3)","(0, 1)","(1, 0)","(4, 2)","(1, 2)","(0, 3)","(0, 1)","(1, 0)","(4, 1)","(3, 2)","(0, 0)","(0, 0)","(0, 0)","(2, 3)","(1, 3)","(3, 0)","(1, 1)","(4, 4)"
4204.jpg,"(4, 3)","(4, 4)","(3, 0)","(3, 3)","(2, 3)","(2, 0)","(0, 4)","(0, 1)","(0, 2)","(4, 2)","(2, 0)","(0, 4)","(0, 1)","(0, 2)","(4, 2)","(1, 2)","(0, 0)","(2, 1)","(0, 3)","(2, 2)","(3, 1)","(1, 1)","(4, 1)","(0, 0)","(1, 4)"
4205.jpg,"(2, 2)","(4, 4)","(1, 4)","(1, 3)","(1, 1)","(4, 1)","(2, 4)","(0, 3)","(2, 0)","(0, 2)","(4, 1)","(2, 4)","(0, 3)","(2, 0)","(0, 2)","(3, 0)","(0, 2)","(3, 2)","(0, 1)","(4, 2)","(2, 0)","(0, 0)","(2, 3)","(3, 1)","(4, 3)"
4206.jpg,"(1, 2)","(0, 0)","(0, 0)","(4, 4)","(2, 3)","(3, 2)","(1, 3)","(0, 2)","(3, 4)","(0, 3)","(3, 2)","(1, 3)","(0, 2)","(3, 4)","(0, 3)","(1, 0)","(1, 0)","(0, 1)","(1, 1)","(3, 1)","(4, 0)","(4, 1)","(2, 1)","(4, 3)","(2, 2)"
4207.jpg,"(4, 2)","(2, 2)","(4, 4)","(4, 3)","(0, 0)","(4, 1)","(4, 4)","(3, 4)","(2, 3)","(0, 3)","(4, 1)","(4, 4)","(3, 4)","(2, 3)","(0, 3)","(3, 2)","(1, 2)","(3, 1)","(0, 0)","(0, 4)","(3, 3)","(0, 2)","(1, 3)","(0, 0)","(0, 0)"
4208.jpg,"(0, 0)","(4, 2)","(1, 1)","(4, 0)","(0, 1)","(0, 2)","(1, 4)","(4, 4)","(4, 1)","(3, 2)","(0, 2)","(1, 4)","(4, 4)","(4, 1)","(3, 2)","(3, 0)","(3, 3)","(2, 3)","(1, 0)","(2, 1)","(2, 2)","(3, 1)","(2, 4)","(0, 3)","(1, 3)"
4209.jpg,"(4, 2)","(4, 3)","(1, 2)","(2, 0)","(0, 3)","(3, 1)","(4, 1)","(0, 0)","(3, 2)","(0, 0)","(3, 1)","(4, 1)","(0, 0)","(3, 2)","(0, 0)","(2, 1)","(1, 4)","(3, 3)","(1, 1)","(3, 0)","(0, 1)","(2, 2)","(0, 0)","(1, 3)","(0, 2)"
4210.jpg,"(4, 0)","(4, 4)","(0, 3)","(2, 1)","(1, 3)","(0, 0)","(4, 3)","(3, 3)","(3, 4)","(0, 0)","(0, 0)","(4, 3)","(3, 3)","(3, 4)","(0, 0)","(4, 1)","(4, 2)","(2, 4)","(0, 2)","(2, 2)","(0, 0)","(1, 2)","(0, 1)","(0, 4)","(1, 4)"
4211.jpg,"(0, 1)","(3, 1)","(1, 2)","(4, 3)","(4, 2)","(4, 1)","(3, 3)","(0, 0)","(1, 4)","(0, 0)","(4, 1)","(3, 3)","(0, 0)","(1, 4)","(0, 0)","(2, 2)","(3, 2)","(4, 0)","(0, 4)","(1, 1)","(2, 0)","(1, 0)","(1, 3)","(2, 3)","(4, 4)"
4212.jpg,"(1, 2)","(2, 3)","(0, 0)","(0, 4)","(4, 1)","(0, 0)","(3, 3)","(3, 1)","(4, 2)","(0, 3)","(0, 0)","(3, 3)","(3, 1)","(4, 2)","(0, 3)","(4, 4)","(4, 0)","(0, 1)","(3, 4)","(1, 4)","(2, 2)","(2, 1)","(3, 2)","(1, 1)","(1, 0)"
4213.jpg,"(1, 2)","(0, 2)","(0, 4)","(2, 1)","(4, 2)","(4, 4)","(3, 4)","(2, 4)","(1, 0)","(4, 3)","(4, 4)","(3, 4)","(2, 4)","(1, 0)","(4, 3)","(4, 1)","(1, 1)","(0, 1)","(2, 0)","(0, 3)","(2, 3)","(4, 0)","(3, 1)","(3, 2)","(0, 0)"
4214.jpg,"(1, 4)","(4, 1)","(3, 4)","(2, 2)","(2, 1)","(1, 0)","(4, 4)","(1, 3)","(3, 3)","(4, 0)","(1, 0)","(4, 4)","(1, 3)","(3, 3)","(4, 0)","(0, 2)","(3, 1)","(0, 0)","(1, 2)","(0, 4)","(1, 4)","(3, 0)","(0, 1)","(4, 3)","(3, 2)"
4215.jpg,"(4, 3)","(3, 2)","(2, 1)","(4, 2)","(0, 0)","(4, 1)","(3, 1)","(2, 2)","(0, 1)","(0, 4)","(4, 1)","(3, 1)","(2, 2)","(0, 1)","(0, 4)","(0, 1)","(0, 4)","(1, 0)","(1, 1)","(0, 4)","(4, 4)","(1, 3)","(3, 0)","(4, 0)","(0, 3)"
4216.jpg,"(1, 4)","(3, 2)","(3, 4)","(4, 3)","(4, 4)","(2, 0)","(1, 1)","(0, 0)","(0, 2)","(1, 2)","(2, 0)","(1, 1)","(0, 0)","(0, 2)","(1, 2)","(2, 3)","(0, 1)","(1, 3)","(4, 2)","(3, 3)","(3, 1)","(0, 4)","(4, 1)","(0, 3)","(0, 0)"
4217.jpg,"(3, 3)","(4, 3)","(0, 0)","(3, 0)","(3, 4)","(1, 2)","(1, 3)","(3, 2)","(0, 2)","(3, 1)","(1, 2)","(1, 3)","(3, 2)","(0, 2)","(3, 1)","(1, 4)","(2, 2)","(2, 0)","(0, 0)","(2, 1)","(0, 3)","(1, 0)","(2, 4)","(2, 3)","(4, 2)"
4218.jpg,"(1, 2)","(0, 0)","(3, 3)","(1, 3)","(4, 0)","(2, 2)","(0, 3)","(1, 1)","(0, 2)","(3, 2)","(2, 2)","(0, 3)","(1, 1)","(0, 2)","(3, 2)","(3, 1)","(2, 0)","(0, 0)","(2, 3)","(3, 0)","(4, 3)","(0, 0)","(1, 0)","(0, 1)","(4, 2)"
4219.jpg,"(4, 2)","(0, 3)","(1, 3)","(4, 3)","(3, 3)","(2, 3)","(0, 0)","(1, 2)","(0, 2)","(2, 1)","(2, 3)","(0, 0)","(1, 2)","(0, 2)","(2, 1)","(4, 1)","(3, 2)","(2, 4)","(4, 4)","(1, 1)","(0, 4)","(2, 2)","(1, 4)","(3, 0)","(2, 0)"
4220.jpg,"(0, 3)","(0, 2)","(3, 2)","(3, 1)","(2, 4)","(1, 2)","(0, 1)","(1, 1)","(0, 4)","(0, 0)","(1, 2)","(0, 1)","(1, 1)","(0, 4)","(0, 0)","(1, 3)","(2, 3)","(2, 0)","(1, 0)","(0, 3)","(4, 2)","(3, 3)","(4, 3)","(0, 0)","(1, 0)"
4221.jpg,"(3, 2)","(4, 1)","(0, 1)","(0, 0)","(2, 2)","(3, 0)","(0, 3)","(2, 1)","(4, 2)","(4, 0)","(3, 0)","(0, 3)","(2, 1)","(4, 2)","(4, 0)","(0, 0)","(0, 0)","(1, 0)","(2, 0)","(1, 3)","(3, 3)","(3, 1)","(1, 2)","(0, 0)","(2, 3)"
4222.jpg,"(1, 1)","(4, 2)","(0, 2)","(3, 1)","(0, 0)","(1, 0)","(2, 0)","(4, 0)","(4, 3)","(2, 4)","(1, 0)","(2, 0)","(4, 0)","(4, 3)","(2, 4)","(3, 3)","(0, 4)","(2, 1)","(0, 3)","(3, 0)","(0, 1)","(0, 4)","(1, 3)","(4, 1)","(1, 2)"
4223.jpg,"(4, 3)","(2, 2)","(2, 3)","(0, 3)","(4, 0)","(0, 0)","(1, 3)","(0, 0)","(3, 0)","(1, 1)","(0, 0)","(1, 3)","(0, 0)","(3, 0)","(1, 1)","(3, 2)","(0, 0)","(4, 1)","(0, 0)","(4, 2)","(2, 4)","(2, 1)","(3, 3)","(3, 1)","(1, 4)"
4224.jpg,"(2, 4)","(4, 4)","(3, 1)","(4, 1)","(3, 2)","(0, 0)","(2, 3)","(0, 2)","(1, 0)","(0, 0)","(0, 0)","(2, 3)","(0, 2)","(1, 0)","(0, 0)","(1, 4)","(0, 3)","(3, 4)","(1, 2)","(0, 4)","(0, 1)","(4, 2)","(4, 3)","(1, 3)","(2, 2)"
4225.jpg,"(4, 1)","(2, 0)","(1, 2)","(2, 1)","(1, 1)","(0, 0)","(0, 2)","(0, 1)","(4, 3)","(1, 4)","(0, 0)","(0, 2)","(0, 1)","(4, 3)","(1, 4)","(4, 2)","(2, 2)","(3, 2)","(4, 4)","(1, 3)","(3, 0)","(3, 1)","(4, 0)","(0, 3)","(1, 0)"
4226.jpg,"(1, 3)","(1, 2)","(4, 3)","(0, 0)","(4, 0)","(3, 3)","(0, 0)","(4, 4)","(2, 1)","(1, 1)","(3, 3)","(0, 0)","(4, 4)","(2, 1)","(1, 1)","(3, 2)","(2, 0)","(2, 4)","(2, 2)","(4, 2)","(4, 1)","(0, 1)","(2, 4)","(0, 3)","(0, 0)"
